,uf,municipio,cod_municipio,zona,secao,modelo_urna,22,13,branco,nulo,comparecimentos,aptos
578,RR,BOA VISTA,03018,0005,0267,UE2020,219,56,6,2,299,369
579,RR,BOA VISTA,03018,0005,0270,UE2020,249,45,2,4,317,371
580,RR,BOA VISTA,03018,0005,0271,UE2020,227,49,0,6,303,367
581,RR,BOA VISTA,03018,0005,0274,UE2020,188,56,1,3,268,365
582,RR,BOA VISTA,03018,0005,0276,UE2020,231,43,3,0,301,373
583,RR,BOA VISTA,03018,0005,0278,UE2020,71,159,3,1,245,265
584,RR,BOA VISTA,03018,0005,0279,UE2020,69,50,0,1,134,149
585,RR,BOA VISTA,03018,0005,0280,UE2020,82,56,0,2,147,165
586,RR,BOA VISTA,03018,0005,0282,UE2020,204,39,2,1,255,316
587,RR,BOA VISTA,03018,0005,0283,UE2020,120,91,1,5,242,272
588,RR,BOA VISTA,03018,0005,0284,UE2020,203,35,3,7,273,338
589,RR,BOA VISTA,03018,0005,0285,UE2020,214,52,1,4,290,374
590,RR,BOA VISTA,03018,0005,0287,UE2020,187,37,3,14,257,320
591,RR,BOA VISTA,03018,0005,0288,UE2020,193,42,2,4,260,317
592,RR,BOA VISTA,03018,0005,0289,UE2020,228,32,2,2,279,347
593,RR,BOA VISTA,03018,0005,0291,UE2020,196,44,2,3,271,358
594,RR,BOA VISTA,03018,0005,0293,UE2020,221,44,4,3,295,364
595,RR,BOA VISTA,03018,0005,0295,UE2020,202,52,2,5,277,353
596,RR,BOA VISTA,03018,0005,0299,UE2020,205,57,3,3,284,358
597,RR,BOA VISTA,03018,0005,0300,UE2020,208,33,3,1,260,322
598,RR,BOA VISTA,03018,0005,0301,UE2020,193,35,1,1,250,340
599,RR,BOA VISTA,03018,0005,0302,UE2020,194,48,2,5,268,328
600,RR,BOA VISTA,03018,0005,0305,UE2020,156,76,1,9,260,323
601,RR,BOA VISTA,03018,0005,0309,UE2020,196,40,2,5,265,312
602,RR,BOA VISTA,03018,0005,0310,UE2020,202,37,1,2,256,317
603,RR,BOA VISTA,03018,0005,0311,UE2020,198,38,3,4,265,353
604,RR,BOA VISTA,03018,0005,0313,UE2020,196,47,2,8,276,325
605,RR,BOA VISTA,03018,0005,0314,UE2020,210,47,3,4,281,347
606,RR,BOA VISTA,03018,0005,0315,UE2020,164,52,1,7,248,312
607,RR,BOA VISTA,03018,0005,0316,UE2020,196,50,2,4,272,336
608,RR,BOA VISTA,03018,0005,0317,UE2020,191,46,2,6,265,334
609,RR,BOA VISTA,03018,0005,0318,UE2020,210,55,1,6,293,353
610,RR,BOA VISTA,03018,0005,0320,UE2020,167,49,3,3,242,306
611,RR,BOA VISTA,03018,0005,0321,UE2020,215,45,3,2,284,345
612,RR,BOA VISTA,03018,0005,0322,UE2020,211,50,4,4,286,380
613,RR,BOA VISTA,03018,0005,0323,UE2020,175,45,0,3,234,273
614,RR,BOA VISTA,03018,0005,0325,UE2020,200,52,2,1,276,350
615,RR,BOA VISTA,03018,0005,0326,UE2020,223,38,3,5,286,337
616,RR,BOA VISTA,03018,0005,0327,UE2020,190,41,4,5,258,335
617,RR,BOA VISTA,03018,0005,0328,UE2020,204,53,1,4,279,348
618,RR,BOA VISTA,03018,0005,0329,UE2020,212,39,2,4,279,329
619,RR,BOA VISTA,03018,0005,0330,UE2020,195,47,1,4,259,326
620,RR,BOA VISTA,03018,0005,0331,UE2020,209,57,0,3,294,350
621,RR,BOA VISTA,03018,0005,0332,UE2020,241,48,2,1,318,418
622,RR,BOA VISTA,03018,0005,0334,UE2020,186,46,1,8,259,315
623,RR,BOA VISTA,03018,0005,0335,UE2020,195,55,0,6,272,338
624,RR,BOA VISTA,03018,0005,0336,UE2020,226,47,3,4,293,362
625,RR,BOA VISTA,03018,0005,0337,UE2020,222,44,0,1,285,349
626,RR,BOA VISTA,03018,0005,0338,UE2020,175,38,1,8,243,319
627,RR,BOA VISTA,03018,0005,0340,UE2020,195,52,4,4,282,337
628,RR,BOA VISTA,03018,0005,0342,UE2020,220,66,0,7,320,368
629,RR,BOA VISTA,03018,0005,0343,UE2020,177,42,2,5,250,325
630,RR,BOA VISTA,03018,0005,0348,UE2020,185,56,3,4,268,330
631,RR,BOA VISTA,03018,0005,0350,UE2020,225,67,0,3,318,396
632,RR,BOA VISTA,03018,0005,0352,UE2020,214,55,1,5,293,350
633,RR,BOA VISTA,03018,0005,0353,UE2020,201,44,1,6,283,343
634,RR,BOA VISTA,03018,0005,0354,UE2020,194,41,1,5,260,318
635,RR,BOA VISTA,03018,0005,0355,UE2020,206,59,0,12,296,367
636,RR,BOA VISTA,03018,0005,0356,UE2020,219,57,3,1,303,359
637,RR,BOA VISTA,03018,0005,0358,UE2020,208,54,2,5,286,355
638,RR,BOA VISTA,03018,0005,0359,UE2020,208,69,2,10,306,364
639,RR,BOA VISTA,03018,0005,0360,UE2020,212,46,5,7,301,343
640,RR,BOA VISTA,03018,0005,0361,UE2020,214,42,0,9,281,342
641,RR,BOA VISTA,03018,0005,0363,UE2020,181,56,1,5,264,311
642,RR,BOA VISTA,03018,0005,0364,UE2020,202,56,2,5,287,341
643,RR,BOA VISTA,03018,0005,0366,UE2020,207,57,0,6,282,332
644,RR,BOA VISTA,03018,0005,0367,UE2020,188,34,5,5,252,323
645,RR,BOA VISTA,03018,0005,0368,UE2020,221,57,4,5,307,353
646,RR,BOA VISTA,03018,0005,0369,UE2020,193,68,0,5,294,340
647,RR,BOA VISTA,03018,0005,0372,UE2020,205,47,2,3,289,341
648,RR,BOA VISTA,03018,0005,0374,UE2020,199,37,0,11,274,338
649,RR,BOA VISTA,03018,0005,0375,UE2020,214,43,1,8,296,353
650,RR,BOA VISTA,03018,0005,0378,UE2020,187,48,3,5,264,332
651,RR,BOA VISTA,03018,0005,0379,UE2020,208,50,3,6,293,344
652,RR,BOA VISTA,03018,0005,0380,UE2020,201,52,2,5,277,343
653,RR,BOA VISTA,03018,0005,0381,UE2020,193,45,6,5,273,336
654,RR,BOA VISTA,03018,0005,0383,UE2020,228,58,1,2,313,356
655,RR,BOA VISTA,03018,0005,0384,UE2020,199,69,2,5,294,361
656,RR,BOA VISTA,03018,0005,0385,UE2020,194,54,2,4,273,339
657,RR,BOA VISTA,03018,0005,0386,UE2020,212,37,0,2,276,336
658,RR,BOA VISTA,03018,0005,0387,UE2020,185,44,5,11,267,317
659,RR,BOA VISTA,03018,0005,0389,UE2020,201,45,0,7,266,326
660,RR,BOA VISTA,03018,0005,0390,UE2020,187,58,3,3,279,337
661,RR,BOA VISTA,03018,0005,0391,UE2020,217,51,1,4,288,361
662,RR,BOA VISTA,03018,0005,0393,UE2020,204,54,1,4,295,345
663,RR,BOA VISTA,03018,0005,0394,UE2020,197,38,3,5,259,315
664,RR,BOA VISTA,03018,0005,0395,UE2020,196,46,1,3,262,344
665,RR,BOA VISTA,03018,0005,0396,UE2020,191,40,3,6,259,337
666,RR,BOA VISTA,03018,0005,0397,UE2020,174,43,1,6,234,293
667,RR,BOA VISTA,03018,0005,0398,UE2020,153,44,1,2,209,269
668,RR,BOA VISTA,03018,0005,0399,UE2020,200,53,2,4,277,353
669,RR,BOA VISTA,03018,0005,0400,UE2020,195,34,1,1,246,300
670,RR,BOA VISTA,03018,0005,0401,UE2020,198,43,3,3,268,345
671,RR,BOA VISTA,03018,0005,0406,UE2020,198,35,3,4,262,327
672,RR,BOA VISTA,03018,0005,0407,UE2020,205,55,3,6,295,352
673,RR,BOA VISTA,03018,0005,0408,UE2020,190,59,5,7,271,329
674,RR,BOA VISTA,03018,0005,0409,UE2020,196,36,2,6,260,340
675,RR,BOA VISTA,03018,0005,0410,UE2020,181,45,1,2,245,326
676,RR,BOA VISTA,03018,0005,0412,UE2020,199,48,3,7,277,334
677,RR,BOA VISTA,03018,0005,0415,UE2020,162,45,3,3,227,272
678,RR,BOA VISTA,03018,0005,0416,UE2020,185,57,1,8,279,359
679,RR,BOA VISTA,03018,0005,0418,UE2020,220,42,4,7,288,357
680,RR,BOA VISTA,03018,0005,0421,UE2020,72,29,0,0,111,122
681,RR,BOA VISTA,03018,0005,0422,UE2020,221,53,6,9,301,387
682,RR,BOA VISTA,03018,0005,0424,UE2020,197,43,2,5,262,344
683,RR,BOA VISTA,03018,0005,0425,UE2020,154,69,0,1,243,299
684,RR,BOA VISTA,03018,0005,0426,UE2020,165,41,0,1,226,287
685,RR,BOA VISTA,03018,0005,0428,UE2020,176,63,3,4,268,372
686,RR,BOA VISTA,03018,0005,0429,UE2020,56,37,1,0,99,115
687,RR,BOA VISTA,03018,0005,0430,UE2020,139,42,3,2,195,243
688,RR,BOA VISTA,03018,0005,0431,UE2020,155,29,2,7,213,288
689,RR,BOA VISTA,03018,0005,0432,UE2020,147,58,3,2,228,294
690,RR,BOA VISTA,03018,0005,0433,UE2020,202,40,5,1,263,336
691,RR,BOA VISTA,03018,0005,0434,UE2020,185,46,2,2,244,326
692,RR,BOA VISTA,03018,0005,0436,UE2020,187,50,3,3,270,334
693,RR,BOA VISTA,03018,0005,0437,UE2020,189,57,4,3,274,342
694,RR,BOA VISTA,03018,0005,0438,UE2020,168,53,1,2,248,304
695,RR,BOA VISTA,03018,0005,0439,UE2020,198,53,4,4,273,342
696,RR,BOA VISTA,03018,0005,0440,UE2020,187,68,4,4,295,345
697,RR,BOA VISTA,03018,0005,0441,UE2020,188,54,1,4,272,344
698,RR,BOA VISTA,03018,0005,0442,UE2020,170,52,4,7,253,331
699,RR,BOA VISTA,03018,0005,0443,UE2020,186,51,4,2,276,352
700,RR,BOA VISTA,03018,0005,0446,UE2020,245,46,7,3,317,389
701,RR,BOA VISTA,03018,0005,0448,UE2020,195,46,5,3,263,320
702,RR,BOA VISTA,03018,0005,0449,UE2020,166,57,1,4,252,332
703,RR,BOA VISTA,03018,0005,0450,UE2020,196,58,0,3,275,341
704,RR,BOA VISTA,03018,0005,0452,UE2020,213,48,0,3,283,362
705,RR,BOA VISTA,03018,0005,0453,UE2020,192,49,2,5,270,345
706,RR,BOA VISTA,03018,0005,0456,UE2020,169,63,2,5,258,315
707,RR,BOA VISTA,03018,0005,0457,UE2020,174,68,1,2,259,314
708,RR,BOA VISTA,03018,0005,0460,UE2020,214,36,5,6,282,351
709,RR,BOA VISTA,03018,0005,0461,UE2020,188,43,4,3,266,349
710,RR,BOA VISTA,03018,0005,0463,UE2020,126,39,0,5,190,246
711,RR,BOA VISTA,03018,0005,0466,UE2020,12,77,0,4,93,162
712,RR,BOA VISTA,03018,0005,0468,UE2020,184,65,5,3,280,345
713,RR,BOA VISTA,03018,0005,0470,UE2020,171,49,0,1,260,337
714,RR,BOA VISTA,03018,0005,0472,UE2020,194,38,2,1,243,325
715,RR,BOA VISTA,03018,0005,0473,UE2020,202,45,3,8,274,366
716,RR,BOA VISTA,03018,0005,0474,UE2020,173,44,2,5,240,321
717,RR,BOA VISTA,03018,0005,0475,UE2020,175,39,3,5,237,311
718,RR,BOA VISTA,03018,0005,0476,UE2020,174,50,4,3,250,299
719,RR,BOA VISTA,03018,0005,0477,UE2020,172,43,4,2,230,326
720,RR,BOA VISTA,03018,0005,0478,UE2020,167,38,4,3,223,280
721,RR,BOA VISTA,03018,0005,0479,UE2020,188,38,3,1,245,329
722,RR,BOA VISTA,03018,0005,0480,UE2020,196,44,4,6,266,370
723,RR,BOA VISTA,03018,0005,0609,UE2020,177,55,3,8,260,340
724,RR,BOA VISTA,03018,0005,0610,UE2020,171,57,2,0,253,324
725,RR,BOA VISTA,03018,0005,0616,UE2020,181,48,1,6,257,339
726,RR,BOA VISTA,03018,0005,0617,UE2020,187,44,3,0,248,343
727,RR,BOA VISTA,03018,0005,0618,UE2020,248,65,3,4,339,428
728,RR,BOA VISTA,03018,0005,0621,UE2020,213,40,4,1,282,353
729,RR,BOA VISTA,03018,0005,0622,UE2020,166,45,2,5,235,357
730,RR,BOA VISTA,03018,0005,0623,UE2020,189,37,1,2,244,315
731,RR,BOA VISTA,03018,0005,0624,UE2020,206,48,2,3,277,351
732,RR,BOA VISTA,03018,0005,0625,UE2020,198,59,2,0,275,348
733,RR,BOA VISTA,03018,0005,0626,UE2020,65,17,1,5,92,127
734,RR,BOA VISTA,03018,0005,0629,UE2020,180,43,3,1,243,370
735,RR,BOA VISTA,03018,0005,0630,UE2020,183,41,2,6,247,341
736,RR,BOA VISTA,03018,0005,0631,UE2020,203,62,5,1,287,338
737,RR,BOA VISTA,03018,0005,0632,UE2020,186,63,5,2,274,344
738,RR,BOA VISTA,03018,0005,0638,UE2020,177,59,5,5,270,344
739,RR,BOA VISTA,03018,0005,0639,UE2020,187,44,6,1,265,334
740,RR,BOA VISTA,03018,0005,0640,UE2020,175,61,4,2,259,308
741,RR,BOA VISTA,03018,0005,0641,UE2020,171,57,2,3,249,306
742,RR,BOA VISTA,03018,0005,0644,UE2020,65,14,1,0,87,110
743,RR,BOA VISTA,03018,0005,0647,UE2020,203,48,1,3,273,341
744,RR,BOA VISTA,03018,0005,0648,UE2020,183,63,3,1,285,326
745,RR,BOA VISTA,03018,0005,0649,UE2020,225,85,3,3,349,421
746,RR,BOA VISTA,03018,0005,0650,UE2020,206,50,2,0,279,342
747,RR,BOA VISTA,03018,0005,0651,UE2020,98,60,3,4,184,204
748,RR,BOA VISTA,03018,0005,0652,UE2020,193,69,3,1,291,340
749,RR,BOA VISTA,03018,0005,0653,UE2020,178,53,2,4,258,310
750,RR,BOA VISTA,03018,0005,0654,UE2020,72,27,1,1,111,124
751,RR,BOA VISTA,03018,0005,0655,UE2020,132,49,1,2,197,232
752,RR,BOA VISTA,03018,0005,0656,UE2020,209,64,4,0,302,348
753,RR,BOA VISTA,03018,0005,0657,UE2020,209,70,0,3,313,345
754,RR,BOA VISTA,03018,0005,0658,UE2020,143,49,3,0,215,266
755,RR,BOA VISTA,03018,0005,0659,UE2020,56,17,1,1,86,101
756,RR,BOA VISTA,03018,0005,0660,UE2020,182,56,1,4,261,288
757,RR,BOA VISTA,03018,0005,0661,UE2020,198,76,1,1,301,344
758,RR,BOA VISTA,03018,0005,0662,UE2020,227,55,3,3,295,348
759,RR,BOA VISTA,03018,0005,0664,UE2020,155,47,1,4,229,272
760,RR,BOA VISTA,03018,0005,0667,UE2020,124,46,1,3,185,222
761,RR,BOA VISTA,03018,0005,0671,UE2020,106,21,0,3,141,161
762,RR,BOA VISTA,03018,0005,0673,UE2020,163,55,6,0,238,291
763,RR,BOA VISTA,03018,0005,0674,UE2020,199,53,2,5,280,346
764,RR,BOA VISTA,03018,0005,0677,UE2020,138,49,3,2,208,255
765,RR,BOA VISTA,03018,0005,0678,UE2020,92,24,0,1,119,157
766,RR,BOA VISTA,03018,0005,0679,UE2020,173,63,2,1,254,296
767,RR,IRACEMA,03026,0006,0001,UE2020,149,55,0,1,218,236
768,RR,IRACEMA,03026,0006,0002,UE2020,104,79,4,6,205,226
769,RR,IRACEMA,03026,0006,0003,UE2020,128,48,0,6,196,219
770,RR,IRACEMA,03026,0006,0004,UE2020,129,55,1,5,202,223
771,RR,IRACEMA,03026,0006,0005,UE2020,129,55,1,4,200,221
772,RR,IRACEMA,03026,0006,0006,UE2020,120,64,1,5,202,229
773,RR,IRACEMA,03026,0006,0007,UE2013,97,70,1,1,176,210
774,RR,IRACEMA,03026,0006,0008,UE2013,105,60,1,4,180,209
775,RR,IRACEMA,03026,0006,0009,UE2020,119,75,1,9,221,259
776,RR,IRACEMA,03026,0006,0010,UE2020,114,89,2,9,225,258
777,RR,IRACEMA,03026,0006,0011,UE2020,120,82,6,3,228,259
778,RR,IRACEMA,03026,0006,0012,UE2020,125,75,3,7,223,252
779,RR,IRACEMA,03026,0006,0013,UE2020,134,62,2,8,223,258
780,RR,IRACEMA,03026,0006,0015,UE2020,135,81,5,6,235,261
781,RR,IRACEMA,03026,0006,0016,UE2015,159,49,1,7,224,257
782,RR,IRACEMA,03026,0006,0017,UE2015,155,37,0,7,208,263
783,RR,IRACEMA,03026,0006,0018,UE2015,165,33,1,3,205,258
784,RR,IRACEMA,03026,0006,0019,UE2020,156,71,0,10,257,294
785,RR,IRACEMA,03026,0006,0020,UE2020,146,77,1,7,245,294
786,RR,IRACEMA,03026,0006,0070,UE2020,115,55,1,4,192,222
787,RR,IRACEMA,03026,0006,0072,UE2015,161,40,3,4,221,258
788,RR,IRACEMA,03026,0006,0086,UE2015,174,43,1,4,239,298
789,RR,IRACEMA,03026,0006,0087,UE2020,175,66,1,5,261,295
790,RR,CARACARAÍ,03034,0002,0001,UE2020,144,60,0,3,217,258
791,RR,CARACARAÍ,03034,0002,0002,UE2020,142,44,0,5,200,240
792,RR,CARACARAÍ,03034,0002,0003,UE2020,135,39,2,4,194,236
793,RR,CARACARAÍ,03034,0002,0004,UE2020,150,67,1,1,226,285
794,RR,CARACARAÍ,03034,0002,0005,UE2020,138,38,3,3,195,234
795,RR,CARACARAÍ,03034,0002,0006,UE2020,110,49,1,6,177,215
796,RR,CARACARAÍ,03034,0002,0007,UE2020,175,58,1,2,251,287
797,RR,CARACARAÍ,03034,0002,0008,UE2020,133,47,0,2,198,224
798,RR,CARACARAÍ,03034,0002,0009,UE2015,212,82,2,5,314,389
799,RR,CARACARAÍ,03034,0002,0010,UE2015,121,70,0,1,209,257
800,RR,CARACARAÍ,03034,0002,0011,UE2015,136,36,0,3,178,213
801,RR,CARACARAÍ,03034,0002,0060,UE2020,151,53,0,2,216,252
802,RR,CARACARAÍ,03034,0002,0061,UE2020,169,64,0,3,250,288
803,RR,CARACARAÍ,03034,0002,0062,UE2020,124,52,1,6,191,219
804,RR,CARACARAÍ,03034,0002,0063,UE2020,130,45,1,2,195,230
805,RR,CARACARAÍ,03034,0002,0069,UE2020,192,52,1,1,255,293
806,RR,CARACARAÍ,03034,0002,0085,UE2020,129,37,0,3,184,225
807,RR,CARACARAÍ,03034,0002,0088,UE2015,132,76,1,1,228,284
808,RR,CARACARAÍ,03034,0002,0089,UE2020,132,42,2,3,188,224
809,RR,CARACARAÍ,03034,0002,0090,UE2015,48,69,0,2,138,178
810,RR,CARACARAÍ,03034,0002,0091,UE2015,39,124,0,0,176,215
811,RR,CARACARAÍ,03034,0002,0092,UE2015,61,176,0,0,245,279
812,RR,CARACARAÍ,03034,0002,0094,UE2015,111,76,0,3,201,256
813,RR,CARACARAÍ,03034,0002,0097,UE2020,116,51,1,3,180,215
814,RR,CARACARAÍ,03034,0002,0100,UE2020,147,53,1,2,215,249
815,RR,CARACARAÍ,03034,0002,0104,UE2020,128,58,0,8,208,252
816,RR,CARACARAÍ,03034,0002,0108,UE2020,151,64,3,5,237,281
817,RR,CARACARAÍ,03034,0002,0112,UE2015,105,66,0,4,193,253
818,RR,CARACARAÍ,03034,0002,0115,UE2020,135,39,2,2,183,226
819,RR,CARACARAÍ,03034,0002,0123,UE2020,166,55,2,0,244,288
820,RR,CARACARAÍ,03034,0002,0125,UE2020,177,52,2,1,250,289
821,RR,CARACARAÍ,03034,0002,0126,UE2015,143,59,0,10,225,283
822,RR,CARACARAÍ,03034,0002,0127,UE2020,153,67,1,2,237,288
823,RR,CARACARAÍ,03034,0002,0131,UE2015,118,88,1,4,225,287
824,RR,CARACARAÍ,03034,0002,0135,UE2020,145,43,3,6,210,242
825,RR,CARACARAÍ,03034,0002,0136,UE2020,127,54,0,3,197,247
826,RR,CARACARAÍ,03034,0002,0137,UE2020,145,29,2,3,187,223
827,RR,CARACARAÍ,03034,0002,0143,UE2015,109,81,1,6,212,262
828,RR,CARACARAÍ,03034,0002,0156,UE2020,187,47,4,3,252,285
829,RR,CARACARAÍ,03034,0002,0159,UE2015,156,56,1,1,226,281
830,RR,CARACARAÍ,03034,0002,0160,UE2020,138,44,2,3,196,236
831,RR,CARACARAÍ,03034,0002,0166,UE2020,147,70,3,3,238,284
832,RR,CARACARAÍ,03034,0002,0168,UE2020,136,44,0,7,199,250
833,RR,CARACARAÍ,03034,0002,0169,UE2020,133,34,2,3,179,224
834,RR,CARACARAÍ,03034,0002,0170,UE2020,178,47,2,1,240,290
835,RR,CARACARAÍ,03034,0002,0171,UE2015,141,46,0,8,211,280
836,RR,CARACARAÍ,03034,0002,0172,UE2020,137,75,2,5,230,285
837,RR,CARACARAÍ,03034,0002,0173,UE2015,178,59,0,6,257,295
838,RR,CARACARAÍ,03034,0002,0174,UE2020,171,56,0,2,238,283
839,RR,CARACARAÍ,03034,0002,0176,UE2020,122,60,3,7,204,284
840,RR,CARACARAÍ,03034,0002,0177,UE2020,173,46,2,3,234,283
841,RR,CARACARAÍ,03034,0002,0178,UE2020,132,44,0,3,192,225
842,RR,CARACARAÍ,03034,0002,0179,UE2020,119,47,1,3,181,236
843,RR,CARACARAÍ,03034,0002,0180,UE2015,68,72,0,3,152,175
844,RR,CARACARAÍ,03034,0002,0182,UE2015,150,51,2,6,223,286
845,RR,AMAJARI,03042,0007,0024,UE2020,162,36,0,4,213,245
846,RR,AMAJARI,03042,0007,0025,UE2020,143,55,0,6,214,237
847,RR,AMAJARI,03042,0007,0026,UE2020,150,47,1,1,214,242
848,RR,AMAJARI,03042,0007,0027,UE2020,147,48,1,4,209,234
849,RR,AMAJARI,03042,0007,0028,UE2015,128,53,0,5,201,245
850,RR,AMAJARI,03042,0007,0029,UE2015,153,49,1,3,214,239
851,RR,AMAJARI,03042,0007,0030,UE2015,161,45,2,2,216,246
852,RR,AMAJARI,03042,0007,0031,UE2015,150,48,0,3,209,239
853,RR,AMAJARI,03042,0007,0033,UE2015,145,44,0,4,199,242
854,RR,AMAJARI,03042,0007,0034,UE2015,153,46,1,1,206,244
855,RR,AMAJARI,03042,0007,0035,UE2015,147,51,3,0,207,242
856,RR,AMAJARI,03042,0007,0036,UE2015,149,36,2,3,198,218
857,RR,AMAJARI,03042,0007,0038,UE2015,58,29,0,3,92,99
858,RR,AMAJARI,03042,0007,0039,UE2020,239,46,2,7,311,374
859,RR,AMAJARI,03042,0007,0041,UE2015,220,109,0,3,353,383
860,RR,AMAJARI,03042,0007,0042,UE2020,154,40,1,3,205,232
861,RR,AMAJARI,03042,0007,0043,UE2020,226,37,1,6,292,331
862,RR,AMAJARI,03042,0007,0045,UE2015,120,26,1,3,153,175
863,RR,AMAJARI,03042,0007,0067,UE2020,145,42,1,4,204,238
864,RR,AMAJARI,03042,0007,0077,UE2015,134,44,2,1,188,246
865,RR,AMAJARI,03042,0007,0078,UE2015,151,17,1,2,184,219
866,RR,AMAJARI,03042,0007,0079,UE2015,79,69,1,2,170,189
867,RR,AMAJARI,03042,0007,0082,UE2020,151,38,1,5,206,241
868,RR,AMAJARI,03042,0007,0086,UE2015,88,26,2,2,130,171
869,RR,AMAJARI,03042,0007,0094,UE2015,164,29,1,4,210,245
870,RR,AMAJARI,03042,0007,0097,UE2020,155,43,2,2,211,236
871,RR,AMAJARI,03042,0007,0098,UE2015,133,40,2,2,189,243
872,RR,ALTO ALEGRE,03050,0003,0012,UE2020,148,51,0,5,225,259
873,RR,ALTO ALEGRE,03050,0003,0013,UE2020,129,53,2,6,204,257
874,RR,ALTO ALEGRE,03050,0003,0014,UE2020,142,36,2,8,204,249
875,RR,ALTO ALEGRE,03050,0003,0015,UE2020,140,45,0,1,204,257
876,RR,ALTO ALEGRE,03050,0003,0016,UE2020,141,54,3,3,215,257
877,RR,ALTO ALEGRE,03050,0003,0017,UE2020,138,65,1,0,224,290
878,RR,ALTO ALEGRE,03050,0003,0018,UE2020,186,51,1,5,261,290
879,RR,ALTO ALEGRE,03050,0003,0019,UE2020,160,63,4,6,254,295
880,RR,ALTO ALEGRE,03050,0003,0020,UE2020,183,46,1,4,258,293
881,RR,ALTO ALEGRE,03050,0003,0021,UE2020,193,48,0,6,271,297
882,RR,ALTO ALEGRE,03050,0003,0022,UE2020,178,58,2,8,271,296
883,RR,ALTO ALEGRE,03050,0003,0023,UE2015,106,43,0,4,168,194
884,RR,ALTO ALEGRE,03050,0003,0024,UE2015,113,51,2,1,181,200
885,RR,ALTO ALEGRE,03050,0003,0025,UE2013,184,50,2,1,249,271
886,RR,ALTO ALEGRE,03050,0003,0028,UE2015,93,118,2,1,230,252
887,RR,ALTO ALEGRE,03050,0003,0029,UE2015,148,11,1,1,172,201
888,RR,ALTO ALEGRE,03050,0003,0030,UE2020,124,46,7,3,192,235
889,RR,ALTO ALEGRE,03050,0003,0031,UE2015,162,14,0,1,189,206
890,RR,ALTO ALEGRE,03050,0003,0085,UE2020,129,58,0,2,202,242
891,RR,ALTO ALEGRE,03050,0003,0094,UE2015,142,61,1,5,214,260
892,RR,ALTO ALEGRE,03050,0003,0097,UE2020,133,52,1,2,203,240
893,RR,ALTO ALEGRE,03050,0003,0117,UE2020,129,52,1,3,193,234
894,RR,ALTO ALEGRE,03050,0003,0121,UE2020,130,47,3,5,196,234
895,RR,ALTO ALEGRE,03050,0003,0128,UE2015,116,46,1,4,175,190
896,RR,ALTO ALEGRE,03050,0003,0129,UE2020,143,45,1,4,200,233
897,RR,ALTO ALEGRE,03050,0003,0155,UE2020,153,46,0,6,217,257
898,RR,ALTO ALEGRE,03050,0003,0157,UE2020,181,63,3,1,264,297
899,RR,ALTO ALEGRE,03050,0003,0167,UE2015,65,135,0,4,214,238
900,RR,ALTO ALEGRE,03050,0003,0169,UE2015,130,121,2,3,267,299
901,RR,ALTO ALEGRE,03050,0003,0184,UE2015,149,43,1,5,210,257
902,RR,ALTO ALEGRE,03050,0003,0193,UE2015,195,45,2,2,252,272
903,RR,ALTO ALEGRE,03050,0003,0206,UE2020,146,43,2,4,208,257
904,RR,ALTO ALEGRE,03050,0003,0207,UE2015,104,91,2,3,217,253
905,RR,ALTO ALEGRE,03050,0003,0208,UE2020,128,37,2,9,188,232
906,RR,ALTO ALEGRE,03050,0003,0209,UE2015,53,156,0,1,217,241
907,RR,ALTO ALEGRE,03050,0003,0211,UE2020,156,53,1,4,226,290
908,RR,ALTO ALEGRE,03050,0003,0212,UE2015,206,57,1,6,288,347
909,RR,ALTO ALEGRE,03050,0003,0224,UE2015,155,53,2,6,218,257
910,RR,ALTO ALEGRE,03050,0003,0226,UE2015,75,13,0,0,88,148
911,RR,ALTO ALEGRE,03050,0003,0232,UE2020,179,48,1,4,253,290
912,RR,ALTO ALEGRE,03050,0003,0236,UE2013,137,17,2,3,166,205
913,RR,ALTO ALEGRE,03050,0003,0240,UE2015,165,34,0,3,214,263
914,RR,ALTO ALEGRE,03050,0003,0241,UE2015,163,43,1,2,223,267
915,RR,CANTÁ,03069,0005,0482,UE2020,140,46,3,6,212,255
916,RR,CANTÁ,03069,0005,0483,UE2020,147,52,1,4,225,258
917,RR,CANTÁ,03069,0005,0484,UE2020,140,45,1,4,214,251
918,RR,CANTÁ,03069,0005,0485,UE2020,157,39,1,0,217,247
919,RR,CANTÁ,03069,0005,0486,UE2020,154,39,1,2,211,249
920,RR,CANTÁ,03069,0005,0487,UE2020,151,53,1,1,216,251
921,RR,CANTÁ,03069,0005,0488,UE2020,147,43,3,3,210,253
922,RR,CANTÁ,03069,0005,0489,UE2015,144,27,1,5,186,222
923,RR,CANTÁ,03069,0005,0490,UE2015,144,23,1,4,190,217
924,RR,CANTÁ,03069,0005,0492,UE2015,156,32,0,12,220,259
925,RR,CANTÁ,03069,0005,0493,UE2015,161,44,1,4,222,265
926,RR,CANTÁ,03069,0005,0494,UE2015,147,49,1,4,215,259
927,RR,CANTÁ,03069,0005,0495,UE2015,178,51,0,2,248,306
928,RR,CANTÁ,03069,0005,0496,UE2015,165,29,3,1,201,246
929,RR,CANTÁ,03069,0005,0497,UE2015,62,118,3,3,209,235
930,RR,CANTÁ,03069,0005,0498,UE2015,77,132,1,2,225,242
931,RR,CANTÁ,03069,0005,0499,UE2015,167,34,1,3,215,255
